observed_at,source,team_id,manager,player_id,player_name,player_name_full,position_id,market_value,points,buyout,buyout_until,player_status,player_team_id
2026-08-21T1150Z,laliga,38099509,BurtonGM89,2474,Denis Suárez,Denis Suárez,3,2345882,7,2580315,2026-08-27T22:24:16+02:00,ok,28415429
2026-08-21T1150Z,laliga,38099509,BurtonGM89,2315,Paredes,Aitor Paredes,2,5578206,,5578206,2026-08-30T22:24:29+02:00,ok,34082884
2026-08-21T1150Z,laliga,38099509,BurtonGM89,1337,Tenaglia,Nahuel Tenaglia,2,17819177,21,17819177,2026-08-31T22:24:18+02:00,ok,35602270
2026-08-21T1150Z,laliga,38099509,BurtonGM89,2455,Peque,Gerard Fernández Castellano,4,2247561,9,2247561,2026-09-02T22:24:15+02:00,ok,38654637
2026-08-21T1150Z,laliga,38099509,BurtonGM89,3125,Canales,Sergio Canales,3,25960607,4,25960607,2026-09-03T22:24:06+02:00,ok,40028028
2026-08-21T1150Z,laliga,38099509,BurtonGM89,184,David Soria,David Soria Solís,1,22578908,4,23000005,2026-09-03T22:24:06+02:00,ok,40028030
2026-08-21T1150Z,laliga,38091967,miguel_autentico,3002,Iñigo Vicente,Iñigo Vicente,4,20236302,6,31271675,2026-08-25T12:15:41+02:00,ok,24338723
2026-08-21T1150Z,laliga,38091967,miguel_autentico,2464,Pepelu,José Luis García Vayá,3,7744946,,12462728,2026-08-25T12:15:41+02:00,ok,24338726
2026-08-21T1150Z,laliga,38091967,miguel_autentico,1070,De Galarreta,Inigo Ruiz de Galarreta,3,13058451,,19535720,2026-08-25T12:15:41+02:00,ok,24338727
2026-08-21T1150Z,laliga,38091967,miguel_autentico,637,Moncayola,Jon Moncayola,3,6890420,,10742151,2026-08-25T12:15:41+02:00,ok,24338730
2026-08-21T1150Z,laliga,38091967,miguel_autentico,2390,Starfelt,Carl Starfelt,2,13986055,,22056818,2026-08-25T12:15:41+02:00,ok,24338731
2026-08-21T1150Z,laliga,38091967,miguel_autentico,255,Le Normand,Robin Le Normand,2,11391686,9,16724430,2026-08-25T12:15:41+02:00,ok,24338732
2026-08-21T1150Z,laliga,38091967,miguel_autentico,265,Zubeldia,Igor Zubeldia,2,10353067,,16199615,2026-08-25T12:15:41+02:00,ok,24338733
2026-08-21T1150Z,laliga,38091967,miguel_autentico,1930,El Hilali,Omar El Hilali,2,10451843,8,14122438,2026-08-25T12:15:41+02:00,ok,24338734
2026-08-21T1150Z,laliga,38091967,miguel_autentico,2453,Agoumé,Lucien Agoumé,3,5600077,3,5891526,2026-08-28T22:24:08+02:00,ok,30254398
2026-08-21T1150Z,laliga,38091967,miguel_autentico,2713,Ionut Radu,Ionut Radu,1,36743791,,39655832,2026-08-28T22:24:08+02:00,ok,30254399
2026-08-21T1150Z,laliga,38091967,miguel_autentico,3099,Fornals,Pablo Fornals,3,56030044,,58220110,2026-08-29T22:24:04+02:00,ok,32308191
2026-08-21T1150Z,laliga,38091967,miguel_autentico,3123,Marcos Alonso,Marcos Alonso,2,27894022,,28589508,2026-09-01T22:24:11+02:00,ok,37280098
2026-08-21T1150Z,laliga,38098179,SusoGattuso,3073,Andrés Martín,Andrés Martín,4,20494891,8,32786210,2026-08-25T13:49:58+02:00,ok,24453910
2026-08-21T1150Z,laliga,38098179,SusoGattuso,927,Berenguer,Alejandro Berenguer Remiro,4,8495042,,15510195,2026-08-25T13:49:58+02:00,ok,24453911
2026-08-21T1150Z,laliga,38098179,SusoGattuso,3129,Carlos Espí,Carlos Espí,4,9973776,,13434351,2026-08-25T13:49:58+02:00,ok,24453912
2026-08-21T1150Z,laliga,38098179,SusoGattuso,3119,Amatucci,Lorenzo Amatucci,3,13808224,5,20077653,2026-08-25T13:49:58+02:00,ok,24453913
2026-08-21T1150Z,laliga,38098179,SusoGattuso,3035,Izan M.,Izan Merino,3,5852672,2,11031121,2026-08-25T13:49:58+02:00,ok,24453914
2026-08-21T1150Z,laliga,38098179,SusoGattuso,2338,Aimar,Aimar Oroz,3,16020066,,25621956,2026-08-25T13:49:58+02:00,ok,24453915
2026-08-21T1150Z,laliga,38098179,SusoGattuso,2480,Johnny,Johnny Cardoso,3,5199691,,10511531,2026-08-25T13:49:58+02:00,ok,24453916
2026-08-21T1150Z,laliga,38098179,SusoGattuso,1029,Álvaro García,Álvaro García,3,20562101,10,29306810,2026-08-25T13:49:58+02:00,ok,24453917
2026-08-21T1150Z,laliga,38098179,SusoGattuso,1991,Tárrega,César Tárrega,2,9130462,,14818160,2026-08-25T13:49:58+02:00,ok,24453918
2026-08-21T1150Z,laliga,38098179,SusoGattuso,2776,A. Abqar,Abdel Abqar,2,7312858,2,10747565,2026-08-25T13:49:58+02:00,ok,24453919
2026-08-21T1150Z,laliga,38098179,SusoGattuso,2552,Jonny Otto,Jonathan Castro Otto,2,6186259,10,9186281,2026-08-25T13:49:58+02:00,ok,24453920
2026-08-21T1150Z,laliga,38098179,SusoGattuso,74,Yuri,Yuri Berchiche Izeta,2,12393458,,21207668,2026-08-25T13:49:58+02:00,ok,24453921
2026-08-21T1150Z,laliga,38098179,SusoGattuso,1210,Giuliano,Giuliano Simeone,4,41207229,3,44652302,2026-08-27T22:24:16+02:00,ok,28415425
2026-08-21T1150Z,laliga,38098179,SusoGattuso,2443,Aramburu,Jon Aramburu,2,18273734,,18273734,2026-08-28T22:24:08+02:00,ok,30254395
2026-08-21T1150Z,laliga,38098179,SusoGattuso,2785,Riedel,Clemens Riedel,2,5061842,8,5061842,2026-08-29T22:24:04+02:00,ok,32308213
2026-08-21T1150Z,laliga,38098179,SusoGattuso,3109,Leo Román,Leo Román,1,39167235,7,39167235,2026-08-31T22:24:18+02:00,ok,35602269
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,3040,A. Herrero,Alfonso Herrero,1,8694224,4,12467418,2026-08-24T22:24:38+02:00,ok,23888398
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,1484,Guruzeta,Gorka Guruzeta,4,15199469,,21302826,2026-08-24T22:24:38+02:00,ok,23888399
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,2400,Pere Milla,Pere Milla,4,8707618,2,16373543,2026-08-24T22:24:38+02:00,ok,23888400
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,2784,Marc Bernal,Marc Bernal,3,7994618,,9308811,2026-08-24T22:24:38+02:00,ok,23888402
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,3028,G. Puerta,Gustavo Puerta,3,13965211,5,19329093,2026-08-24T22:24:38+02:00,ok,23888403
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,2394,Williot,Williot Swedberg,3,7639478,,13878081,2026-08-24T22:24:38+02:00,ok,23888404
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,3127,Moscardo,Gabriel Silva Moscardo de Salles,3,7977518,,17682910,2026-08-24T22:24:38+02:00,ok,23888405
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,2431,Brahim,Brahim Díaz,3,11225558,,18793931,2026-08-24T22:24:38+02:00,ok,23888406
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,2985,Noubi,Lucas Noubi,2,13380773,3,18689875,2026-08-24T22:24:38+02:00,ok,23888408
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,302,Gayá,José Luis Gayá Peña,2,10310617,,19035033,2026-08-24T22:24:38+02:00,ok,23888409
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,2479,Kike Salas,Kike Salas,2,10622652,1,19364541,2026-08-24T22:24:38+02:00,suspended,23888410
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,3059,Pastor,Álex Pastor,2,375740,,1000000,2026-08-24T22:24:38+02:00,ok,23888411
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,2790,Cardoso,Fábio Rafael Rodrigues Cardoso,2,749364,,1000000,2026-08-25T22:24:12+02:00,ok,25358137
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,2522,Raphinha,Raphael Dias Belloli,4,93471864,,93471864,2026-08-26T22:24:39+02:00,ok,26838904
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,2619,Karrikaburu,Jon Karrikaburu,4,526638,,1000000,2026-08-26T22:24:39+02:00,injured,26838906
2026-08-21T1150Z,laliga,38066387,Magic Mike 333,1221,Gavi,Pablo Martín Páez Gavira,3,29158394,,35500000,2026-08-28T22:24:08+02:00,ok,30254397
2026-08-21T1150Z,laliga,38066616,Albert Laporta,2613,M. Dituro,Matías Dituro,1,8202388,5,11204821,2026-08-24T22:26:49+02:00,ok,23892279
2026-08-21T1150Z,laliga,38066616,Albert Laporta,2923,Raúl Moro,Raúl Moro,4,14531752,,21130341,2026-08-24T22:26:49+02:00,ok,23892280
2026-08-21T1150Z,laliga,38066616,Albert Laporta,2603,Ferran Jutglà,Ferran Jutglà,4,9571122,,15152335,2026-08-24T22:26:49+02:00,ok,23892282
2026-08-21T1150Z,laliga,38066616,Albert Laporta,2418,Marc Roca,Marc Roca,3,5290435,,8477136,2026-08-24T22:26:49+02:00,ok,23892283
2026-08-21T1150Z,laliga,38066616,Albert Laporta,1300,Camavinga,Eduardo Celmi Camavinga,3,9333631,,18947151,2026-08-24T22:26:49+02:00,ok,23892285
2026-08-21T1150Z,laliga,38066616,Albert Laporta,2415,Llorente ,Diego Llorente,2,12782327,,20786520,2026-08-24T22:26:49+02:00,ok,23892290
2026-08-21T1150Z,laliga,38066616,Albert Laporta,3089,Ez Abde,Abde Ezzalzouli,4,40470533,,49991863,2026-08-26T22:24:39+02:00,injured,26838908
2026-08-21T1150Z,laliga,38066616,Albert Laporta,3068,Cabrera,Leandro Cabrera,2,15085874,,17500002,2026-08-27T22:24:16+02:00,suspended,28415427
2026-08-21T1150Z,laliga,38066616,Albert Laporta,1959,Mouriño,Santiago Mouriño,2,35379303,-1,40516387,2026-08-29T22:24:04+02:00,ok,32308185
2026-08-21T1150Z,laliga,38066616,Albert Laporta,3151,Buonanotte,Facundo Buonanotte,3,6221131,,7331515,2026-08-29T22:24:04+02:00,ok,32308230
2026-08-21T1150Z,laliga,38066616,Albert Laporta,3142,Angeliño,José Ángel Esmoris Tasende,2,14890923,,15537090,2026-09-01T22:24:11+02:00,ok,37280097
2026-08-21T1150Z,laliga,38066616,Albert Laporta,3108,Aubameyang,Pierre-Emerick Aubameyang,4,39711406,10,39711406,2026-09-03T22:24:07+02:00,ok,40028033
2026-08-21T1232Z,laliga,38099509,BurtonGM89,2700,Etta Eyong,Karl Edouard Blaise Etta Eyong,4,23998951,1,40853793,2026-08-25T14:07:38+02:00,ok,24479686
2026-08-21T1232Z,laliga,38099509,BurtonGM89,3069,Blanco,Antonio Blanco,3,14554549,9,25133218,2026-08-25T14:07:38+02:00,ok,24479691
2026-08-21T1232Z,laliga,38099509,BurtonGM89,2556,Buchanan,Tajon Buchanan,3,16734076,2,31895190,2026-08-25T14:07:38+02:00,ok,24479693
2026-08-21T1232Z,laliga,38099509,BurtonGM89,3120,De Haas,Justin de Haas,2,8870623,,14434821,2026-08-25T14:07:38+02:00,ok,24479694
2026-08-21T1232Z,laliga,38099509,BurtonGM89,3037,C. Puga,Carlos Puga,2,4981968,4,9084328,2026-08-25T14:07:38+02:00,ok,24479695
2026-08-21T1232Z,laliga,38099509,BurtonGM89,2614,C. Romero,Carlos Romero,2,41812815,3,45739000,2026-08-25T22:24:12+02:00,ok,25358140
2026-08-21T1232Z,laliga,38099509,BurtonGM89,1031,Comesaña,Santiago Comesaña,3,31255335,-1,35276000,2026-08-26T22:24:39+02:00,ok,26838907
2026-08-21T1232Z,laliga,38099509,BurtonGM89,2474,Denis Suárez,Denis Suárez,3,2345839,7,2580315,2026-08-27T22:24:16+02:00,ok,28415429
2026-08-21T1232Z,laliga,38099509,BurtonGM89,2315,Paredes,Aitor Paredes,2,5577844,,5577844,2026-08-30T22:24:29+02:00,ok,34082884
2026-08-21T1232Z,laliga,38099509,BurtonGM89,1337,Tenaglia,Nahuel Tenaglia,2,17818878,21,17818878,2026-08-31T22:24:18+02:00,ok,35602270
2026-08-21T1232Z,laliga,38099509,BurtonGM89,2455,Peque,Gerard Fernández Castellano,4,2247517,9,2247517,2026-09-02T22:24:15+02:00,ok,38654637
2026-08-21T1232Z,laliga,38099509,BurtonGM89,3125,Canales,Sergio Canales,3,25961421,4,25961421,2026-09-03T22:24:06+02:00,ok,40028028
2026-08-21T1232Z,laliga,38099509,BurtonGM89,184,David Soria,David Soria Solís,1,22577754,4,23000005,2026-09-03T22:24:06+02:00,ok,40028030
2026-08-21T1232Z,laliga,38091967,miguel_autentico,3002,Iñigo Vicente,Iñigo Vicente,4,20236059,6,31271675,2026-08-25T12:15:41+02:00,ok,24338723
2026-08-21T1232Z,laliga,38091967,miguel_autentico,2464,Pepelu,José Luis García Vayá,3,7744857,,12462728,2026-08-25T12:15:41+02:00,ok,24338726
2026-08-21T1232Z,laliga,38091967,miguel_autentico,1070,De Galarreta,Inigo Ruiz de Galarreta,3,13058293,,19535720,2026-08-25T12:15:41+02:00,ok,24338727
2026-08-21T1232Z,laliga,38091967,miguel_autentico,637,Moncayola,Jon Moncayola,3,6890143,,10742151,2026-08-25T12:15:41+02:00,ok,24338730
2026-08-21T1232Z,laliga,38091967,miguel_autentico,2390,Starfelt,Carl Starfelt,2,13985924,,22056818,2026-08-25T12:15:41+02:00,ok,24338731
2026-08-21T1232Z,laliga,38091967,miguel_autentico,255,Le Normand,Robin Le Normand,2,11391438,9,16724430,2026-08-25T12:15:41+02:00,ok,24338732
2026-08-21T1232Z,laliga,38091967,miguel_autentico,265,Zubeldia,Igor Zubeldia,2,10352538,,16199615,2026-08-25T12:15:41+02:00,ok,24338733
2026-08-21T1232Z,laliga,38091967,miguel_autentico,1930,El Hilali,Omar El Hilali,2,10450818,8,14122438,2026-08-25T12:15:41+02:00,ok,24338734
2026-08-21T1232Z,laliga,38091967,miguel_autentico,2453,Agoumé,Lucien Agoumé,3,5600030,3,5891526,2026-08-28T22:24:08+02:00,ok,30254398
2026-08-21T1232Z,laliga,38091967,miguel_autentico,2713,Ionut Radu,Ionut Radu,1,36743508,,39655832,2026-08-28T22:24:08+02:00,ok,30254399
2026-08-21T1232Z,laliga,38091967,miguel_autentico,3099,Fornals,Pablo Fornals,3,56029544,,58220110,2026-08-29T22:24:04+02:00,ok,32308191
2026-08-21T1232Z,laliga,38091967,miguel_autentico,3123,Marcos Alonso,Marcos Alonso,2,27893793,,28589508,2026-09-01T22:24:11+02:00,ok,37280098
2026-08-21T1232Z,laliga,38098179,SusoGattuso,3073,Andrés Martín,Andrés Martín,4,20494613,8,32786210,2026-08-25T13:49:58+02:00,ok,24453910
2026-08-21T1232Z,laliga,38098179,SusoGattuso,927,Berenguer,Alejandro Berenguer Remiro,4,8494794,,15510195,2026-08-25T13:49:58+02:00,ok,24453911
2026-08-21T1232Z,laliga,38098179,SusoGattuso,3129,Carlos Espí,Carlos Espí,4,9973382,,13434351,2026-08-25T13:49:58+02:00,ok,24453912
2026-08-21T1232Z,laliga,38098179,SusoGattuso,3119,Amatucci,Lorenzo Amatucci,3,13807518,5,20077653,2026-08-25T13:49:58+02:00,ok,24453913
2026-08-21T1232Z,laliga,38098179,SusoGattuso,3035,Izan M.,Izan Merino,3,5852631,2,11031121,2026-08-25T13:49:58+02:00,ok,24453914
2026-08-21T1232Z,laliga,38098179,SusoGattuso,2338,Aimar,Aimar Oroz,3,16019208,,25621956,2026-08-25T13:49:58+02:00,ok,24453915
2026-08-21T1232Z,laliga,38098179,SusoGattuso,2480,Johnny,Johnny Cardoso,3,5199668,,10511531,2026-08-25T13:49:58+02:00,ok,24453916
2026-08-21T1232Z,laliga,38098179,SusoGattuso,1029,Álvaro García,Álvaro García,3,20561138,10,29306810,2026-08-25T13:49:58+02:00,ok,24453917
2026-08-21T1232Z,laliga,38098179,SusoGattuso,1991,Tárrega,César Tárrega,2,9130371,,14818160,2026-08-25T13:49:58+02:00,ok,24453918
2026-08-21T1232Z,laliga,38098179,SusoGattuso,2776,A. Abqar,Abdel Abqar,2,7312771,2,10747565,2026-08-25T13:49:58+02:00,ok,24453919
2026-08-21T1232Z,laliga,38098179,SusoGattuso,2552,Jonny Otto,Jonathan Castro Otto,2,6186699,10,9186281,2026-08-25T13:49:58+02:00,ok,24453920
2026-08-21T1232Z,laliga,38098179,SusoGattuso,74,Yuri,Yuri Berchiche Izeta,2,12393953,,21207668,2026-08-25T13:49:58+02:00,ok,24453921
2026-08-21T1232Z,laliga,38098179,SusoGattuso,1210,Giuliano,Giuliano Simeone,4,41206691,3,44652302,2026-08-27T22:24:16+02:00,ok,28415425
2026-08-21T1232Z,laliga,38098179,SusoGattuso,2443,Aramburu,Jon Aramburu,2,18273519,,18273519,2026-08-28T22:24:08+02:00,ok,30254395
2026-08-21T1232Z,laliga,38098179,SusoGattuso,2785,Riedel,Clemens Riedel,2,5061412,8,5061412,2026-08-29T22:24:04+02:00,ok,32308213
2026-08-21T1232Z,laliga,38098179,SusoGattuso,3109,Leo Román,Leo Román,1,39166075,7,39166075,2026-08-31T22:24:18+02:00,ok,35602269
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,3040,A. Herrero,Alfonso Herrero,1,8694099,4,12467418,2026-08-24T22:24:38+02:00,ok,23888398
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,1484,Guruzeta,Gorka Guruzeta,4,15199247,,21302826,2026-08-24T22:24:38+02:00,ok,23888399
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,2400,Pere Milla,Pere Milla,4,8707568,2,16373543,2026-08-24T22:24:38+02:00,ok,23888400
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,2784,Marc Bernal,Marc Bernal,3,7994166,,9308811,2026-08-24T22:24:38+02:00,ok,23888402
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,3028,G. Puerta,Gustavo Puerta,3,13964243,5,19329093,2026-08-24T22:24:38+02:00,ok,23888403
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,2394,Williot,Williot Swedberg,3,7639180,,13878081,2026-08-24T22:24:38+02:00,ok,23888404
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,3127,Moscardo,Gabriel Silva Moscardo de Salles,3,7977473,,17682910,2026-08-24T22:24:38+02:00,ok,23888405
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,2431,Brahim,Brahim Díaz,3,11225400,,18793931,2026-08-24T22:24:38+02:00,ok,23888406
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,2985,Noubi,Lucas Noubi,2,13380624,3,18689875,2026-08-24T22:24:38+02:00,ok,23888408
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,302,Gayá,José Luis Gayá Peña,2,10310540,,19035033,2026-08-24T22:24:38+02:00,ok,23888409
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,2479,Kike Salas,Kike Salas,2,10622626,1,19364541,2026-08-24T22:24:38+02:00,suspended,23888410
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,3059,Pastor,Álex Pastor,2,375736,,1000000,2026-08-24T22:24:38+02:00,ok,23888411
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,2790,Cardoso,Fábio Rafael Rodrigues Cardoso,2,749358,,1000000,2026-08-25T22:24:12+02:00,ok,25358137
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,2522,Raphinha,Raphael Dias Belloli,4,93466848,,93466848,2026-08-26T22:24:39+02:00,ok,26838904
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,2619,Karrikaburu,Jon Karrikaburu,4,526634,,1000000,2026-08-26T22:24:39+02:00,injured,26838906
2026-08-21T1232Z,laliga,38066387,Magic Mike 333,1221,Gavi,Pablo Martín Páez Gavira,3,29158223,,35500000,2026-08-28T22:24:08+02:00,ok,30254397
2026-08-21T1232Z,laliga,38066616,Albert Laporta,2613,M. Dituro,Matías Dituro,1,8202266,5,11204821,2026-08-24T22:26:49+02:00,ok,23892279
2026-08-21T1232Z,laliga,38066616,Albert Laporta,2923,Raúl Moro,Raúl Moro,4,14531564,,21130341,2026-08-24T22:26:49+02:00,ok,23892280
2026-08-21T1232Z,laliga,38066616,Albert Laporta,2603,Ferran Jutglà,Ferran Jutglà,4,9571026,,15152335,2026-08-24T22:26:49+02:00,ok,23892282
2026-08-21T1232Z,laliga,38066616,Albert Laporta,2418,Marc Roca,Marc Roca,3,5290080,,8477136,2026-08-24T22:26:49+02:00,ok,23892283
2026-08-21T1232Z,laliga,38066616,Albert Laporta,1300,Camavinga,Eduardo Celmi Camavinga,3,9333573,,18947151,2026-08-24T22:26:49+02:00,ok,23892285
2026-08-21T1232Z,laliga,38066616,Albert Laporta,2415,Llorente ,Diego Llorente,2,12782225,,20786520,2026-08-24T22:26:49+02:00,ok,23892290
2026-08-21T1232Z,laliga,38066616,Albert Laporta,3089,Ez Abde,Abde Ezzalzouli,4,40470353,,49991863,2026-08-26T22:24:39+02:00,injured,26838908
2026-08-21T1232Z,laliga,38066616,Albert Laporta,3068,Cabrera,Leandro Cabrera,2,15085835,,17500002,2026-08-27T22:24:16+02:00,suspended,28415427
2026-08-21T1232Z,laliga,38066616,Albert Laporta,1959,Mouriño,Santiago Mouriño,2,35379177,-1,40516387,2026-08-29T22:24:04+02:00,ok,32308185
2026-08-21T1232Z,laliga,38066616,Albert Laporta,3151,Buonanotte,Facundo Buonanotte,3,6221081,,7331515,2026-08-29T22:24:04+02:00,ok,32308230
2026-08-21T1232Z,laliga,38066616,Albert Laporta,3142,Angeliño,José Ángel Esmoris Tasende,2,14890743,,15537090,2026-09-01T22:24:11+02:00,ok,37280097
2026-08-21T1232Z,laliga,38066616,Albert Laporta,3108,Aubameyang,Pierre-Emerick Aubameyang,4,39711492,10,39711492,2026-09-03T22:24:07+02:00,ok,40028033
2026-08-21T1347Z,laliga,38099509,BurtonGM89,2700,Etta Eyong,Karl Edouard Blaise Etta Eyong,4,23998951,1,40853793,2026-08-25T14:07:38+02:00,ok,24479686
2026-08-21T1347Z,laliga,38099509,BurtonGM89,3069,Blanco,Antonio Blanco,3,14554549,9,25133218,2026-08-25T14:07:38+02:00,ok,24479691
2026-08-21T1347Z,laliga,38099509,BurtonGM89,2556,Buchanan,Tajon Buchanan,3,16734076,2,31895190,2026-08-25T14:07:38+02:00,ok,24479693
2026-08-21T1347Z,laliga,38099509,BurtonGM89,3120,De Haas,Justin de Haas,2,8870623,,14434821,2026-08-25T14:07:38+02:00,ok,24479694
2026-08-21T1347Z,laliga,38099509,BurtonGM89,3037,C. Puga,Carlos Puga,2,4981968,4,9084328,2026-08-25T14:07:38+02:00,ok,24479695
2026-08-21T1347Z,laliga,38099509,BurtonGM89,2614,C. Romero,Carlos Romero,2,41812815,3,45739000,2026-08-25T22:24:12+02:00,ok,25358140
2026-08-21T1347Z,laliga,38099509,BurtonGM89,1031,Comesaña,Santiago Comesaña,3,31255335,-1,35276000,2026-08-26T22:24:39+02:00,ok,26838907
2026-08-21T1347Z,laliga,38099509,BurtonGM89,2474,Denis Suárez,Denis Suárez,3,2345839,7,2580315,2026-08-27T22:24:16+02:00,ok,28415429
2026-08-21T1347Z,laliga,38099509,BurtonGM89,2315,Paredes,Aitor Paredes,2,5577844,,5577844,2026-08-30T22:24:29+02:00,ok,34082884
2026-08-21T1347Z,laliga,38099509,BurtonGM89,1337,Tenaglia,Nahuel Tenaglia,2,17818878,21,17818878,2026-08-31T22:24:18+02:00,ok,35602270
2026-08-21T1347Z,laliga,38099509,BurtonGM89,2455,Peque,Gerard Fernández Castellano,4,2247517,9,2247517,2026-09-02T22:24:15+02:00,ok,38654637
2026-08-21T1347Z,laliga,38099509,BurtonGM89,3125,Canales,Sergio Canales,3,25961421,4,25961421,2026-09-03T22:24:06+02:00,ok,40028028
2026-08-21T1347Z,laliga,38099509,BurtonGM89,184,David Soria,David Soria Solís,1,22577754,4,23000005,2026-09-03T22:24:06+02:00,ok,40028030
2026-08-21T1347Z,laliga,38091967,miguel_autentico,3002,Iñigo Vicente,Iñigo Vicente,4,20236059,6,31271675,2026-08-25T12:15:41+02:00,ok,24338723
2026-08-21T1347Z,laliga,38091967,miguel_autentico,2464,Pepelu,José Luis García Vayá,3,7744857,,12462728,2026-08-25T12:15:41+02:00,ok,24338726
2026-08-21T1347Z,laliga,38091967,miguel_autentico,1070,De Galarreta,Inigo Ruiz de Galarreta,3,13058293,,19535720,2026-08-25T12:15:41+02:00,ok,24338727
2026-08-21T1347Z,laliga,38091967,miguel_autentico,637,Moncayola,Jon Moncayola,3,6890143,,10742151,2026-08-25T12:15:41+02:00,ok,24338730
2026-08-21T1347Z,laliga,38091967,miguel_autentico,2390,Starfelt,Carl Starfelt,2,13985924,,22056818,2026-08-25T12:15:41+02:00,ok,24338731
2026-08-21T1347Z,laliga,38091967,miguel_autentico,255,Le Normand,Robin Le Normand,2,11391438,9,16724430,2026-08-25T12:15:41+02:00,ok,24338732
2026-08-21T1347Z,laliga,38091967,miguel_autentico,265,Zubeldia,Igor Zubeldia,2,10352538,,16199615,2026-08-25T12:15:41+02:00,ok,24338733
2026-08-21T1347Z,laliga,38091967,miguel_autentico,1930,El Hilali,Omar El Hilali,2,10450818,8,14122438,2026-08-25T12:15:41+02:00,ok,24338734
2026-08-21T1347Z,laliga,38091967,miguel_autentico,2453,Agoumé,Lucien Agoumé,3,5600030,3,5891526,2026-08-28T22:24:08+02:00,ok,30254398
2026-08-21T1347Z,laliga,38091967,miguel_autentico,2713,Ionut Radu,Ionut Radu,1,36743508,,39655832,2026-08-28T22:24:08+02:00,ok,30254399
2026-08-21T1347Z,laliga,38091967,miguel_autentico,3099,Fornals,Pablo Fornals,3,56029544,,58220110,2026-08-29T22:24:04+02:00,ok,32308191
2026-08-21T1347Z,laliga,38091967,miguel_autentico,3123,Marcos Alonso,Marcos Alonso,2,27893793,,28589508,2026-09-01T22:24:11+02:00,ok,37280098
2026-08-21T1347Z,laliga,38098179,SusoGattuso,3073,Andrés Martín,Andrés Martín,4,20494613,8,32786210,2026-08-25T13:49:58+02:00,ok,24453910
2026-08-21T1347Z,laliga,38098179,SusoGattuso,927,Berenguer,Alejandro Berenguer Remiro,4,8494794,,15510195,2026-08-25T13:49:58+02:00,ok,24453911
2026-08-21T1347Z,laliga,38098179,SusoGattuso,3129,Carlos Espí,Carlos Espí,4,9973382,,13434351,2026-08-25T13:49:58+02:00,ok,24453912
2026-08-21T1347Z,laliga,38098179,SusoGattuso,3119,Amatucci,Lorenzo Amatucci,3,13807518,5,20077653,2026-08-25T13:49:58+02:00,ok,24453913
